date,Doy,Daily_RMSE,GPT2w_ZTD,GAMIT_ZTD,Int,Rand
24/10/2011,297,0.18563,-1.950091476,0.335646444,0.345004157,0.000214347
25/10/2011,298,0.18985,-1.926270741,0.352151783,0.345004157,0.099247007
26/10/2011,299,0.18763,-1.900625781,0.41930343,0.345004157,0.767318512
27/10/2011,300,0.18864,-1.87316676,0.39374261,0.345004157,0.474151296
28/10/2011,301,0.183568,-1.843905862,0.37595556,0.345004157,0.990158735
29/10/2011,302,0.183568,-1.812857279,0.37931085,0.345004157,0.785954418
30/10/2011,303,0.183568,-1.780037202,0.377694719,0.345004157,0.83007839
31/10/2011,304,0.183568,-1.745463808,0.412406476,0.345004157,0.523800928
1/11/2011,305,0.183568,-1.709157245,0.419033531,0.345004157,0.829920719
2/11/2011,306,0.183568,-1.671139614,0.414902219,0.345004157,0.322061129
3/11/2011,307,0.183568,-1.631434949,0.348375073,0.345004157,0.150639361
4/11/2011,308,0.183568,-1.590069194,0.357192689,0.345004157,0.465993097
5/11/2011,309,0.183568,-1.54707018,0.377694719,0.345004157,0.066357357
6/11/2011,310,0.183568,-1.502467597,0.412406476,0.345004157,0.817063501
7/11/2011,311,0.16968,-1.456292965,0.386107174,0.345004157,0.170523134
8/11/2011,312,0.18764,-1.408579604,0.442048004,0.345004157,0.502618076
9/11/2011,313,0.18949,-1.359362602,0.429493064,0.345004157,0.309351671
10/11/2011,314,0.18674,-1.308678776,0.410098635,0.345004157,0.092223556
11/11/2011,315,0.18386,-1.256566639,0.488031598,0.345004157,0.848241052
12/11/2011,316,0.18833,-1.203066356,0.490155665,0.345004157,0.771281443
13/11/2011,317,0.18962,-1.14821971,0.456518494,0.345004157,0.367163086
14/11/2011,318,0.19067,-1.092070051,0.489487117,0.345004157,0.630199649
15/11/2011,319,0.1814,-1.034662256,0.442321761,0.345004157,0.1938383
16/11/2011,320,0.18481,-0.97604268,0.469356977,0.345004157,0.371470885
17/11/2011,321,0.16153,-0.91625911,0.415089064,0.345004157,0.00180818
18/11/2011,322,0.18791,-0.855360712,0.463853493,0.345004157,0.164754074
19/11/2011,323,0.18925,-0.793397981,0.456329253,0.345004157,0.014148945
20/11/2011,324,0.18371,-0.730422687,0.484192022,0.345004157,0.285201342
21/11/2011,325,0.19074,-0.66648782,0.48055395,0.345004157,0.114585749
22/11/2011,326,0.18957,-0.601647534,0.524791047,0.345004157,0.503816433
23/11/2011,327,0.18666,-0.53595709,0.562188823,0.345004157,0.841203757
24/11/2011,328,0.18083,-0.469472794,0.491358007,0.345004157,0.124711297
25/11/2011,329,0.1868,-0.40225194,0.561464994,0.345004157,0.698860314
26/11/2011,330,0.19007,-0.334352749,0.526685405,0.345004157,0.250465233
27/11/2011,331,0.15865,-0.265834302,0.534711051,0.345004157,0.576403243
28/11/2011,332,0.18847,-0.19675648,0.573291775,0.345004157,0.594932662
29/11/2011,333,0.18628,-0.127179898,0.57114941,0.345004157,0.525832433
30/11/2011,334,0.18956,-0.057165842,0.581240081,0.345004157,0.523925083
1/12/2011,335,0.18828,0.013223801,0.609445157,0.345004157,0.748386198
2/12/2011,336,0.18927,0.083926609,0.60700047,0.345004157,0.643336522
3/12/2011,337,0.19104,0.15487969,0.644188453,0.345004157,0.92656327
4/12/2011,338,0.19038,0.226019755,0.645762873,0.345004157,0.877767411
5/12/2011,339,0.18821,0.29728318,0.646586363,0.345004157,0.836438881
6/12/2011,340,0.18809,0.368606084,0.59506517,0.345004157,0.251104048
7/12/2011,341,0.15912,0.43992439,0.586295789,0.345004157,0.381791933
8/12/2011,342,0.18341,0.511173902,0.607574857,0.345004157,0.280433097
9/12/2011,343,0.18868,0.58229037,0.661016125,0.345004157,0.691029312
10/12/2011,344,0.19258,0.653209561,0.625657164,0.345004157,0.22752051
11/12/2011,345,0.19012,0.723867331,0.630499209,0.345004157,0.229883195
12/12/2011,346,0.1926,0.794199694,0.681252471,0.345004157,0.642283452
13/12/2011,347,0.19304,0.864142892,0.683040979,0.345004157,0.585825327
14/12/2011,348,0.18938,0.933633465,0.679206186,0.345004157,0.51458683
15/12/2011,349,0.18862,1.002608318,0.722070019,0.345004157,0.8818503
16/12/2011,350,0.19305,1.071004794,0.689589688,0.345004157,0.444350516
17/12/2011,351,0.16535,1.13876074,0.662339686,0.345004157,0.38109455
18/12/2011,352,0.1924,1.205814576,0.739099091,0.345004157,0.811134762
19/12/2011,353,0.18986,1.27210536,0.754287096,0.345004157,0.922124036
20/12/2011,354,0.18474,1.33757286,0.698104343,0.345004157,0.346028998
21/12/2011,355,0.18727,1.402157613,0.71163197,0.345004157,0.39142052
22/12/2011,356,0.19135,1.465800995,0.707041444,0.345004157,0.241071882
23/12/2011,357,0.19277,1.528445284,0.70730712,0.345004157,0.166884347
24/12/2011,358,0.1909,1.590033723,0.749849704,0.345004157,0.549421748
25/12/2011,359,0.19005,1.650510581,0.740068937,0.345004157,0.399637223
26/12/2011,360,0.19036,1.709821215,0.753160351,0.345004157,0.46814073
27/12/2011,361,0.15963,1.76791213,0.733812306,0.345004157,0.523869359
28/12/2011,362,0.18842,1.824731034,0.751185505,0.345004157,0.352882449
29/12/2011,363,0.18476,1.880226902,0.761819366,0.345004157,0.44032519
30/12/2011,364,0.19141,1.934350024,0.804777793,0.345004157,0.749286342
31/12/2011,365,0.19,1.987052064,0.805724768,0.345004157,0.720154045
1/01/2012,1,0.16718,2.05085989,0.793252934,0.345004157,0.759827882
2/01/2012,2,0.19389,2.100195228,0.837832629,0.345004157,0.889189492
3/01/2012,3,0.18849,2.147962492,0.810574318,0.345004157,0.622839125
4/01/2012,4,0.18975,2.194119747,0.807319491,0.345004157,0.531533597
5/01/2012,5,0.18557,2.238626684,0.816949902,0.345004157,0.62513077
6/01/2012,6,0.18451,2.281444669,0.803556724,0.345004157,0.458981006
7/01/2012,7,0.18881,2.322536783,0.784080364,0.345004157,0.180125291
8/01/2012,8,0.19078,2.36186786,0.775469946,0.345004157,0.034990034
9/01/2012,9,0.18869,2.399404527,0.86791004,0.345004157,0.942754309
10/01/2012,10,0.18221,2.43511524,0.794259156,0.345004157,0.235334748
11/01/2012,11,0.16944,2.468970312,0.842156697,0.345004157,0.808155088
12/01/2012,12,0.18468,2.500941954,0.819669952,0.345004157,0.398915997
13/01/2012,13,0.18787,2.531004293,0.793428615,0.345004157,0.074540285
14/01/2012,14,0.18931,2.55913341,0.814470784,0.345004157,0.242432863
15/01/2012,15,0.18719,2.585307356,0.871192007,0.345004157,0.804671145
16/01/2012,16,0.18972,2.60950618,0.832160735,0.345004157,0.364859601
17/01/2012,17,0.19144,2.631711949,0.877385958,0.345004157,0.777706061
18/01/2012,18,0.19231,2.651908762,0.838403336,0.345004157,0.358983035
19/01/2012,19,0.19409,2.670082771,0.842711183,0.345004157,0.366087492
20/01/2012,20,0.18838,2.686222189,0.819263129,0.345004157,0.172567538
21/01/2012,21,0.17945,2.700317306,0.865856665,0.345004157,0.713707778
22/01/2012,22,0.19241,2.712360497,0.822070163,0.345004157,0.134199564
23/01/2012,23,0.19151,2.722346225,0.818164651,0.345004157,0.094158717
24/01/2012,24,0.19119,2.730271046,0.902206542,0.345004157,0.929852805
25/01/2012,25,0.19359,2.736133615,0.825255567,0.345004157,0.13048049
26/01/2012,26,0.18976,2.739934679,0.901081176,0.345004157,0.92323551
27/01/2012,27,0.19212,2.741677078,0.855309545,0.345004157,0.440176806
28/01/2012,28,0.19127,2.741365738,0.879126023,0.345004157,0.687152929
29/01/2012,29,0.19026,2.739007662,0.826506071,0.345004157,0.173411476
30/01/2012,30,0.1892,2.734611923,0.874183196,0.345004157,0.665178468
31/01/2012,31,0.17452,2.728189649,0.833115606,0.345004157,0.407724848
1/02/2012,32,0.1923,2.719754007,0.841055406,0.345004157,0.317758484
2/02/2012,33,0.19319,2.709320188,0.849861413,0.345004157,0.407352376
3/02/2012,34,0.19477,2.696905387,0.82924442,0.345004157,0.197797242
4/02/2012,35,0.19119,2.682528782,0.874612373,0.345004157,0.70165338
5/02/2012,36,0.19699,2.666211506,0.821492289,0.345004157,0.128769816
6/02/2012,37,0.19395,2.647976627,0.864112447,0.345004157,0.603606274
7/02/2012,38,0.18512,2.627849114,0.824177431,0.345004157,0.312683629
8/02/2012,39,0.19554,2.605855809,0.819705943,0.345004157,0.185762058
9/02/2012,40,0.19313,2.582025395,0.814213201,0.345004157,0.178765049
10/02/2012,41,0.17851,2.55638836,0.794672849,0.345004157,0.155198562
11/02/2012,42,0.1919,2.52897696,0.853772026,0.345004157,0.639701732
12/02/2012,43,0.18977,2.499825181,0.832423988,0.345004157,0.476673136
13/02/2012,44,0.192,2.468968698,0.79296491,0.345004157,0.09063883
14/02/2012,45,0.19444,2.436444834,0.813015085,0.345004157,0.29926445
15/02/2012,46,0.19421,2.402292512,0.822693905,0.345004157,0.432504968
16/02/2012,47,0.19362,2.366552212,0.854208352,0.345004157,0.789289743
17/02/2012,48,0.18767,2.329265922,0.854430261,0.345004157,0.888295116
18/02/2012,49,0.19194,2.290477089,0.797270584,0.345004157,0.312787179
19/02/2012,50,0.18865,2.250230566,0.768262083,0.345004157,0.095848695
20/02/2012,51,0.1772,2.208572561,0.786211636,0.345004157,0.431502227
21/02/2012,52,0.1847,2.165550583,0.825293012,0.345004157,0.790337972
22/02/2012,53,0.18601,2.121213383,0.80991849,0.345004157,0.66782995
23/02/2012,54,0.18643,2.075610902,0.74165216,0.345004157,0.026569131
24/02/2012,55,0.18875,2.02879421,0.78265783,0.345004157,0.460242527
25/02/2012,56,0.18994,1.980815444,0.733344832,0.345004157,0.003191309
26/02/2012,57,0.19065,1.931727751,0.775976593,0.345004157,0.471496612
27/02/2012,58,0.19229,1.881585227,0.796771255,0.345004157,0.713185751
28/02/2012,59,0.18829,1.830442849,0.807310544,0.345004157,0.909721027
29/02/2012,60,0.18909,1.778356416,0.759175592,0.345004157,0.472457932
1/03/2012,61,0.17575,1.725382481,0.746564776,0.345004157,0.53272371
2/03/2012,62,0.19081,1.671578289,0.77140493,0.345004157,0.684329448
3/03/2012,63,0.19579,1.617001708,0.710271045,0.345004157,0.077767178
4/03/2012,64,0.19132,1.561711165,0.695970188,0.345004157,0.03474915
5/03/2012,65,0.1915,1.505765574,0.765264806,0.345004157,0.781840921
6/03/2012,66,0.19086,1.449224273,0.736331995,0.345004157,0.555454112
7/03/2012,67,0.19335,1.392146954,0.765760044,0.345004157,0.88191192
8/03/2012,68,0.193,1.334593595,0.738563066,0.345004157,0.670995503
9/03/2012,69,0.1968,1.276624389,0.724141712,0.345004157,0.546751166
10/03/2012,70,0.18483,1.218299677,0.744991487,0.345004157,0.933273627
11/03/2012,71,0.15892,1.159679881,0.672362898,0.345004157,0.524707533
12/03/2012,72,0.1892,1.100825431,0.682642338,0.345004157,0.383556385
13/03/2012,73,0.19164,1.041796699,0.682563661,0.345004157,0.417398345
14/03/2012,74,0.18723,0.982653927,0.656093224,0.345004157,0.255936746
15/03/2012,75,0.18676,0.923457165,0.674245516,0.345004157,0.501356431
16/03/2012,76,0.19045,0.864266194,0.673479095,0.345004157,0.515983191
17/03/2012,77,0.18476,0.805140466,0.610395653,0.345004157,0.001174498
18/03/2012,78,0.18412,0.746139034,0.656146772,0.345004157,0.524087121
19/03/2012,79,0.18705,0.687320484,0.628976523,0.345004157,0.281903181
20/03/2012,80,0.18749,0.62874287,0.621952795,0.345004157,0.265843509
21/03/2012,81,0.16811,0.570463648,0.621523186,0.345004157,0.513626649
22/03/2012,82,0.19276,0.512539615,0.612186039,0.345004157,0.23167921
23/03/2012,83,0.18954,0.455026841,0.677816063,0.345004157,0.977692222
24/03/2012,84,0.18977,0.397980607,0.584458349,0.345004157,0.098861315
25/03/2012,85,0.18957,0.341455346,0.636860803,0.345004157,0.68141112
26/03/2012,86,0.19541,0.285504581,0.611680362,0.345004157,0.427157475
27/03/2012,87,0.19303,0.230180865,0.646448046,0.345004157,0.853958031
28/03/2012,88,0.1925,0.175535722,0.60607798,0.345004157,0.510202512
29/03/2012,89,0.1922,0.121619594,0.614655101,0.345004157,0.652889849
30/03/2012,90,0.19283,0.06848178,0.611998752,0.345004157,0.673164177
31/03/2012,91,0.17407,0.016170387,0.553092458,0.345004157,0.324012625
1/04/2012,92,0.18766,-0.035267725,0.557150416,0.345004157,0.280130318
2/04/2012,93,0.18651,-0.085786994,0.585310363,0.345004157,0.623749061
3/04/2012,94,0.18824,-0.135343206,0.56213295,0.345004157,0.42423114
4/04/2012,95,0.18489,-0.183893539,0.51524702,0.345004157,0.037422176
5/04/2012,96,0.18778,-0.231396615,0.606715568,0.345004157,0.97071073
6/04/2012,97,0.18874,-0.277812539,0.554055236,0.345004157,0.480923329
7/04/2012,98,0.18508,-0.323102944,0.51412691,0.345004157,0.163530479
8/04/2012,99,0.1864,-0.367231031,0.523291275,0.345004157,0.286102217
9/04/2012,100,0.18813,-0.410161608,0.525665452,0.345004157,0.335474563
10/04/2012,101,0.15297,-0.451861124,0.532096025,0.345004157,0.793079803
11/04/2012,102,0.18912,-0.492297708,0.549082529,0.345004157,0.641881433
12/04/2012,103,0.18541,-0.531441199,0.53185185,0.345004157,0.545818131
13/04/2012,104,0.19125,-0.569263175,0.533373243,0.345004157,0.540454039
14/04/2012,105,0.18767,-0.605736984,0.567602068,0.345004157,0.9550161
15/04/2012,106,0.18855,-0.640837771,0.487838313,0.345004157,0.183679329
16/04/2012,107,0.18713,-0.674542497,0.54092887,0.345004157,0.762489634
17/04/2012,108,0.18875,-0.706829965,0.550574856,0.345004157,0.875036963
18/04/2012,109,0.18552,-0.737680842,0.482401788,0.345004157,0.256457158
19/04/2012,110,0.18984,-0.767077667,0.506271379,0.345004157,0.481349886
20/04/2012,111,0.17154,-0.795004876,0.534664323,0.345004157,0.976206539
21/04/2012,112,0.18903,-0.82144881,0.544248132,0.345004157,0.923588563
22/04/2012,113,0.19024,-0.846397725,0.535828642,0.345004157,0.852242578
23/04/2012,114,0.18821,-0.869841802,0.495094252,0.345004157,0.488642757
24/04/2012,115,0.19,-0.891773152,0.530845844,0.345004157,0.850190027
25/04/2012,116,0.18947,-0.912185819,0.449662211,0.345004157,0.064066364
26/04/2012,117,0.18404,-0.931075781,0.532860707,0.345004157,0.969241285
27/04/2012,118,0.19005,-0.948440951,0.506264713,0.345004157,0.660546511
28/04/2012,119,0.18903,-0.96428117,0.45281118,0.345004157,0.1520514
29/04/2012,120,0.1907,-0.978598205,0.523345142,0.345004157,0.855008055
30/04/2012,121,0.17245,-0.991395736,0.453238747,0.345004157,0.349241642
1/05/2012,122,0.1897,-1.002679351,0.464857661,0.345004157,0.304214397
2/05/2012,123,0.18297,-1.012456529,0.468520881,0.345004157,0.417923774
3/05/2012,124,0.18388,-1.020736628,0.461845447,0.345004157,0.350349535
4/05/2012,125,0.18942,-1.027530865,0.500061937,0.345004157,0.683908672
5/05/2012,126,0.18686,-1.032852299,0.472686111,0.345004157,0.441071837
6/05/2012,127,0.18609,-1.036715806,0.52321811,0.345004157,0.957955334
7/05/2012,128,0.18309,-1.039138059,0.459631157,0.345004157,0.354508059
8/05/2012,129,0.18119,-1.040137501,0.465924122,0.345004157,0.437437151
9/05/2012,130,0.18372,-1.039734314,0.492177646,0.345004157,0.674269206
10/05/2012,131,0.17198,-1.037950393,0.46991297,0.345004157,0.567238525
11/05/2012,132,0.18784,-1.034809309,0.458584707,0.345004157,0.292214808
12/05/2012,133,0.18867,-1.030336279,0.459704733,0.345004157,0.290642041
13/05/2012,134,0.18633,-1.02455813,0.514360063,0.345004157,0.854817188
14/05/2012,135,0.19072,-1.017503255,0.526308026,0.345004157,0.923341951
15/05/2012,136,0.18477,-1.009201579,0.514848502,0.345004157,0.859945036
16/05/2012,137,0.17764,-0.999684518,0.507206538,0.345004157,0.84530833
17/05/2012,138,0.18145,-0.988984927,0.492070891,0.345004157,0.645152265
18/05/2012,139,0.1844,-0.977137066,0.434941134,0.345004157,0.032506837
19/05/2012,140,0.18683,-0.964176543,0.447534245,0.345004157,0.121177425
20/05/2012,141,0.15485,-0.950140274,0.498002575,0.345004157,0.931624454
21/05/2012,142,0.18791,-0.935066425,0.476535021,0.345004157,0.37127507
22/05/2012,143,0.19039,-0.918994368,0.491241913,0.345004157,0.477471933
23/05/2012,144,0.18908,-0.90196462,0.46077114,0.345004157,0.168834449
24/05/2012,145,0.17954,-0.884018798,0.527309296,0.345004157,0.911670188
25/05/2012,146,0.18229,-0.865199555,0.453514524,0.345004157,0.127403228
26/05/2012,147,0.18525,-0.845550527,0.541875388,0.345004157,0.961762837
27/05/2012,148,0.18512,-0.825116275,0.449192561,0.345004157,0.01580032
28/05/2012,149,0.18595,-0.803942227,0.502760024,0.345004157,0.522000904
29/05/2012,150,0.18574,-0.782074615,0.493506147,0.345004157,0.40969452
30/05/2012,151,0.16227,-0.759560415,0.519552339,0.345004157,0.882342239
31/05/2012,152,0.18981,-0.736447287,0.528377203,0.345004157,0.672077748
1/06/2012,153,0.1853,-0.712783511,0.487967564,0.345004157,0.289417579
2/06/2012,154,0.18594,-0.688617923,0.498623615,0.345004157,0.365412507
3/06/2012,155,0.18962,-0.663999852,0.507344863,0.345004157,0.391206914
4/06/2012,156,0.18876,-0.638979056,0.526743363,0.345004157,0.568771114
5/06/2012,157,0.18049,-0.613605655,0.554674723,0.345004157,0.905411321
6/06/2012,158,0.18973,-0.587930068,0.497344018,0.345004157,0.214028684
7/06/2012,159,0.18585,-0.562002946,0.527692195,0.345004157,0.530383328
8/06/2012,160,0.17776,-0.535875105,0.479799679,0.345004157,0.106230323
9/06/2012,161,0.16084,-0.509597464,0.553597886,0.345004157,0.987134754
10/06/2012,162,0.18775,-0.483220972,0.513776686,0.345004157,0.293446264
11/06/2012,163,0.18661,-0.456796549,0.516295535,0.345004157,0.303610334
12/06/2012,164,0.18372,-0.430375015,0.539343975,0.345004157,0.5365732
13/06/2012,165,0.18491,-0.404007026,0.515137042,0.345004157,0.256235874
14/06/2012,166,0.18155,-0.377743009,0.511751795,0.345004157,0.229719389
15/06/2012,167,0.18085,-0.351633095,0.514322238,0.345004157,0.236313903
16/06/2012,168,0.18735,-0.325727054,0.595944283,0.345004157,0.961628314
17/06/2012,169,0.18312,-0.300074232,0.546576905,0.345004157,0.484601712
18/06/2012,170,0.18603,-0.274723486,0.535872812,0.345004157,0.323110044
19/06/2012,171,0.15815,-0.249723122,0.533444497,0.345004157,0.552626526
20/06/2012,172,0.18439,-0.22512083,0.564139937,0.345004157,0.57257863
21/06/2012,173,0.1869,-0.200963624,0.602414926,0.345004157,0.906071315
22/06/2012,174,0.1839,-0.177297781,0.545879479,0.345004157,0.347051005
23/06/2012,175,0.18145,-0.15416878,0.569030453,0.345004157,0.579931746
24/06/2012,176,0.18111,-0.131621244,0.579673841,0.345004157,0.667218089
25/06/2012,177,0.18143,-0.109698883,0.563806434,0.345004157,0.48342166
26/06/2012,178,0.1972,-0.088444434,0.611914587,0.345004157,0.785548733
27/06/2012,179,0.18095,-0.067899607,0.608390348,0.345004157,0.892261521
28/06/2012,180,0.18087,-0.048105034,0.605897323,0.345004157,0.848336697
29/06/2012,181,0.18401,-0.029100211,0.558709216,0.345004157,0.326050808
30/06/2012,182,0.18452,-0.010923449,0.531292044,0.345004157,0.028602324
1/07/2012,183,0.18462,0.006388175,0.612791042,0.345004157,0.825280677
2/07/2012,184,0.18456,0.022798871,0.532670367,0.345004157,0.008263231
3/07/2012,185,0.18662,0.038274176,0.622853693,0.345004157,0.874021189
4/07/2012,186,0.18472,0.052781004,0.593528002,0.345004157,0.585257453
5/07/2012,187,0.18454,0.06628769,0.629651445,0.345004157,0.934785193
6/07/2012,188,0.19399,0.078764028,0.562507021,0.345004157,0.15636461
7/07/2012,189,0.19601,0.090181316,0.603517876,0.345004157,0.534855878
8/07/2012,190,0.19306,0.100512387,0.645805005,0.345004157,0.976896091
9/07/2012,191,0.17149,0.109731655,0.617701466,0.345004157,0.902341442
10/07/2012,192,0.18832,0.117815138,0.578016088,0.345004157,0.32910417
11/07/2012,193,0.18264,0.124740501,0.63598314,0.345004157,0.958649337
12/07/2012,194,0.18451,0.130487077,0.570714245,0.345004157,0.281513806
13/07/2012,195,0.18714,0.135035902,0.581287604,0.345004157,0.356398574
14/07/2012,196,0.18436,0.138369737,0.622644184,0.345004157,0.794430531
15/07/2012,197,0.18729,0.140473094,0.587045576,0.345004157,0.407041095
16/07/2012,198,0.18065,0.141332258,0.638691187,0.345004157,0.98903804
17/07/2012,199,0.18293,0.140935303,0.594448877,0.345004157,0.524211902
18/07/2012,200,0.18586,0.139272113,0.59505562,0.345004157,0.502642516
19/07/2012,201,0.18395,0.136334397,0.611001351,0.345004157,0.684137543
20/07/2012,202,0.18908,0.132115701,0.623978891,0.345004157,0.766831643
21/07/2012,203,0.19109,0.126611417,0.565800986,0.345004157,0.170456875
22/07/2012,204,0.18316,0.119818792,0.56775581,0.345004157,0.276097744
23/07/2012,205,0.18547,0.111736938,0.617706271,0.345004157,0.760584209
24/07/2012,206,0.18739,0.102366831,0.551715311,0.345004157,0.090844714
25/07/2012,207,0.18229,0.091711311,0.584225548,0.345004157,0.477602603
26/07/2012,208,0.18313,0.079775088,0.617908635,0.345004157,0.81796969
27/07/2012,209,0.18868,0.066564733,0.617303973,0.345004157,0.769633427
28/07/2012,210,0.18658,0.052088674,0.559404962,0.345004157,0.226119383
29/07/2012,211,0.15557,0.036357188,0.513501541,0.345004157,0.092916658
30/07/2012,212,0.18628,0.019382392,0.54151386,0.345004157,0.082914637
31/07/2012,213,0.18161,0.001178229,0.587610566,0.345004157,0.608785862
1/08/2012,214,0.18772,-0.018239546,0.58746157,0.345004157,0.565613676
2/08/2012,215,0.17875,-0.038853381,0.527746176,0.345004157,0.078773569
3/08/2012,216,0.18204,-0.060643952,0.592588445,0.345004157,0.716086832
4/08/2012,217,0.18064,-0.083590176,0.57076961,0.345004157,0.534844704
5/08/2012,218,0.18069,-0.107669242,0.614634436,0.345004157,0.99707203
6/08/2012,219,0.18375,-0.132856632,0.570321074,0.345004157,0.548525802
7/08/2012,220,0.18179,-0.159126152,0.602329872,0.345004157,0.914483301
8/08/2012,221,0.18766,-0.186449959,0.516084419,0.345004157,0.020652582
9/08/2012,222,0.1973,-0.214798595,0.60277012,0.345004157,0.819458224
10/08/2012,223,0.19356,-0.244141021,0.548968297,0.345004157,0.348182428
11/08/2012,224,0.19161,-0.274444653,0.563099692,0.345004157,0.539300009
12/08/2012,225,0.19331,-0.305675397,0.582604297,0.345004157,0.748576804
13/08/2012,226,0.19156,-0.337797693,0.549726246,0.345004157,0.469418588
14/08/2012,227,0.19727,-0.370774555,0.562655302,0.345004157,0.574586006
15/08/2012,228,0.19103,-0.404567614,0.525969214,0.345004157,0.303918185
16/08/2012,229,0.19785,-0.439137163,0.510012256,0.345004157,0.110718152
17/08/2012,230,0.1993,-0.474442205,0.595654668,0.345004157,0.98794732
18/08/2012,231,0.16496,-0.510440502,0.508223603,0.345004157,0.493034966
19/08/2012,232,0.18631,-0.547088622,0.485021192,0.345004157,0.08415897
20/08/2012,233,0.1873,-0.584341995,0.51757528,0.345004157,0.437053223
21/08/2012,234,0.18618,-0.622154962,0.518825028,0.345004157,0.498563677
22/08/2012,235,0.1826,-0.660480834,0.482075689,0.345004157,0.205196161
23/08/2012,236,0.18677,-0.699271942,0.512786767,0.345004157,0.509398049
24/08/2012,237,0.18849,-0.738479699,0.506116329,0.345004157,0.46470142
25/08/2012,238,0.18513,-0.778054658,0.471527389,0.345004157,0.191986978
26/08/2012,239,0.1878,-0.817946568,0.476138206,0.345004157,0.251287062
27/08/2012,240,0.18959,-0.858104438,0.500480199,0.345004157,0.516964861
28/08/2012,241,0.18738,-0.898476595,0.509268233,0.345004157,0.66731736
29/08/2012,242,0.18231,-0.939010751,0.524442306,0.345004157,0.910292242
30/08/2012,243,0.18884,-0.979654061,0.495665856,0.345004157,0.597871058
31/08/2012,244,0.18956,-1.020353193,0.474972258,0.345004157,0.424434208
1/09/2012,245,0.18861,-1.061054385,0.490769667,0.345004157,0.632609485
2/09/2012,246,0.18987,-1.101703519,0.502564717,0.345004157,0.778609127
3/09/2012,247,0.18633,-1.14224618,0.427291099,0.345004157,0.101815598
4/09/2012,248,0.18478,-1.182627724,0.424728076,0.345004157,0.132066912
5/09/2012,249,0.18117,-1.222793347,0.41916122,0.345004157,0.152663976
6/09/2012,250,0.18537,-1.26268815,0.476010782,0.345004157,0.719054407
7/09/2012,251,0.18216,-1.302257204,0.448951285,0.345004157,0.520128487
8/09/2012,252,0.17778,-1.341445624,0.422212917,0.345004157,0.335733223
9/09/2012,253,0.18328,-1.380198629,0.440786018,0.345004157,0.505217246
10/09/2012,254,0.18844,-1.418461612,0.471709391,0.345004157,0.801113952
11/09/2012,255,0.18354,-1.45618021,0.383116938,0.345004157,0.001908022
12/09/2012,256,0.18954,-1.493300366,0.40112174,0.345004157,0.1590762
13/09/2012,257,0.1788,-1.529768401,0.445258623,0.345004157,0.74431306
14/09/2012,258,0.18417,-1.565531076,0.450389367,0.345004157,0.77768318
15/09/2012,259,0.18188,-1.600535659,0.456612454,0.345004157,0.89781863
16/09/2012,260,0.18913,-1.634729994,0.426065532,0.345004157,0.554043747
17/09/2012,261,0.15787,-1.668062562,0.353055002,0.345004157,0.169871019
18/09/2012,262,0.18318,-1.700482545,0.373637823,0.345004157,0.15501921
19/09/2012,263,0.18766,-1.731939892,0.44459972,0.345004157,0.851295528
20/09/2012,264,0.1903,-1.762385381,0.369714518,0.345004157,0.106488989
21/09/2012,265,0.18617,-1.791770681,0.426441169,0.345004157,0.744440799
22/09/2012,266,0.19073,-1.82004841,0.419050757,0.345004157,0.653214409
23/09/2012,267,0.18595,-1.8471722,0.434569279,0.345004157,0.883323426
24/09/2012,268,0.18289,-1.87309675,0.377140764,0.345004157,0.365562823
25/09/2012,269,0.18903,-1.897777888,0.426925654,0.345004157,0.826692863
26/09/2012,270,0.18775,-1.921172626,0.373707575,0.345004157,0.330706807
27/09/2012,271,0.1875,-1.943239213,0.353698197,0.345004157,0.155179616
28/09/2012,272,0.19474,-1.963937191,0.437308795,0.345004157,0.93958357
29/09/2012,273,0.1962,-1.983227447,0.437945821,0.345004157,0.950644085
30/09/2012,274,0.18984,-2.00107226,0.418645126,0.345004157,0.839081955
1/10/2012,275,0.18599,-2.017435357,0.333638364,0.345004157,0.043877434
2/10/2012,276,0.19189,-2.032281953,0.367050012,0.345004157,0.333840502
3/10/2012,277,0.19291,-2.045578802,0.337070534,0.345004157,0.037142577
4/10/2012,278,0.19457,-2.057294238,0.369644461,0.345004157,0.357997283
5/10/2012,279,0.1893,-2.067398218,0.407429263,0.345004157,0.798649283
6/10/2012,280,0.19077,-2.075862365,0.349590183,0.345004157,0.214022629
7/10/2012,281,0.16031,-2.08266,0.364387945,0.345004157,0.673397888
8/10/2012,282,0.19182,-2.087766187,0.396206956,0.345004157,0.681594177
9/10/2012,283,0.19321,-2.091157759,0.420649846,0.345004157,0.91551465
10/10/2012,284,0.18714,-2.092813358,0.391784545,0.345004157,0.689217241
11/10/2012,285,0.19183,-2.092713459,0.385306445,0.345004157,0.577436345
12/10/2012,286,0.19307,-2.090840404,0.421204236,0.345004157,0.9221412
13/10/2012,287,0.18124,-2.087178422,0.349528914,0.345004157,0.320025991
14/10/2012,288,0.17735,-2.08171366,0.319355849,0.345004157,0.05173058
15/10/2012,289,0.1846,-2.0744342,0.341616333,0.345004157,0.194555963
16/10/2012,290,0.18655,-2.065330078,0.329636453,0.345004157,0.046153038
17/10/2012,291,0.18397,-2.054393305,0.399731714,0.345004157,0.761968881
18/10/2012,292,0.19351,-2.041617879,0.336710358,0.345004157,0.023579892
